classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
428253090,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:03:55 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:05:16.775Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:05:24.939Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77613941"":{""retired"":null,""Filename"":""21_09_2021__AAEF.tmp.jpg""}}",77613941
428253107,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:04:03 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:05:26.751Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:05:33.094Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""5""}]","{""77613929"":{""retired"":null,""Filename"":""20_09_2021__9DD1.tmp.jpg""}}",77613929
428253129,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:04:12 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:05:35.231Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:05:42.685Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77613939"":{""retired"":null,""Filename"":""20_09_2021__D375.tmp.jpg""}}",77613939
428253154,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:04:24 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:05:44.983Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:05:53.981Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""Não sei""}]","{""77613940"":{""retired"":null,""Filename"":""21_09_2021__62DE.tmp.jpg""}}",77613940
428253166,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:04:29 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:05:55.535Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:05:59.333Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""5""}]","{""77613937"":{""retired"":null,""Filename"":""20_09_2021__D0DE.tmp.jpg""}}",77613937
428253181,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:04:36 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:06:01.023Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:06:06.214Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""5""}]","{""77613938"":{""retired"":null,""Filename"":""20_09_2021__D10F.tmp.jpg""}}",77613938
428253199,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:04:43 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:06:07.932Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:06:13.802Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77613926"":{""retired"":null,""Filename"":""20_09_2021__3D83.tmp.jpg""}}",77613926
428253211,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:04:51 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:06:15.564Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:06:21.451Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77613928"":{""retired"":null,""Filename"":""20_09_2021__9DCB.tmp.jpg""}}",77613928
428253232,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:05:01 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:06:23.341Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:06:31.190Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:03:30.114Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""5""}]","{""77613931"":{""retired"":null,""Filename"":""20_09_2021__76D7.tmp.jpg""}}",77613931
428253254,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:05:13 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:06:36.236Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:06:43.842Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77613932"":{""retired"":null,""Filename"":""20_09_2021__584D.tmp.jpg""}}",77613932
428253268,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:05:22 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:06:45.188Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:06:52.816Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77613934"":{""retired"":null,""Filename"":""20_09_2021__6451.tmp.jpg""}}",77613934
428253282,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:05:32 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:06:54.220Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:07:02.614Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77613942"":{""retired"":null,""Filename"":""22_09_2021__9211.tmp.jpg""}}",77613942
428253293,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:05:42 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:07:03.828Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:07:12.047Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77613943"":{""retired"":null,""Filename"":""23_09_2021__E83D.tmp.jpg""}}",77613943
428253313,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:05:53 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:07:13.673Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:07:22.988Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77613930"":{""retired"":null,""Filename"":""20_09_2021__72ED.tmp.jpg""}}",77613930
428253332,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:06:02 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:07:24.297Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:07:32.235Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77613925"":{""retired"":null,""Filename"":""20_09_2021__3D31.tmp.jpg""}}",77613925
428253342,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:06:09 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:07:34.049Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:07:39.343Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77613927"":{""retired"":null,""Filename"":""20_09_2021__5DD4.tmp.jpg""}}",77613927
428253359,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:06:20 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:07:40.929Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:07:50.023Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77613944"":{""retired"":null,""Filename"":""23_09_2021__EE3E.tmp.jpg""}}",77613944
428253371,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:06:26 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:07:51.553Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:07:56.799Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":681,""naturalWidth"":768,""naturalHeight"":1024}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:04:53.183Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77613933"":{""retired"":null,""Filename"":""20_09_2021__3741.tmp.jpg""}}",77613933
428253382,vandrade,2484729,fa08e9322f088c3c017d,21807,fachadas_referencia,8.14,2022-07-21 12:06:32 UTC,,,"{""source"":""api"",""session"":""8de4450c12595da1faa9f2cfd7ed517a4ee3f9d01f5dbc631cb64050ec6e0dd9"",""viewport"":{""width"":1440,""height"":757},""started_at"":""2022-07-21T12:07:58.465Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:08:02.629Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:06:28.273Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56401""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""Não sei""}]","{""77613936"":{""retired"":null,""Filename"":""20_09_2021__CFE2.tmp.jpg""}}",77613936
428258261,cbarbosa,2484758,5694c8aa7bf0ce72fc1d,21693,fachadas,14.18,2022-07-21 12:56:27 UTC,,,"{""source"":""api"",""session"":""2756b9d73cffe8ea96abb1ed1c09f84a71279671192bc0711064e0bc3a33d7da"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-07-21T12:56:53.965Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:57:47.923Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:55:32.971Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605388"":{""retired"":null,""Filename"":""449_A_-22.989303551029_-47.1222510845226.jpg""}}",77605388
428258290,cbarbosa,2484758,5694c8aa7bf0ce72fc1d,21693,fachadas,14.18,2022-07-21 12:56:43 UTC,,,"{""source"":""api"",""session"":""2756b9d73cffe8ea96abb1ed1c09f84a71279671192bc0711064e0bc3a33d7da"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-07-21T12:57:57.739Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:58:04.152Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:55:32.971Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605817"":{""retired"":null,""Filename"":""1650_M_-22.9713713611435_-47.1358862886437.jpg""}}",77605817
428258300,cbarbosa,2484758,5694c8aa7bf0ce72fc1d,21693,fachadas,14.18,2022-07-21 12:56:49 UTC,,,"{""source"":""api"",""session"":""2756b9d73cffe8ea96abb1ed1c09f84a71279671192bc0711064e0bc3a33d7da"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-07-21T12:58:06.059Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:58:10.476Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:55:32.971Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""Não sei""}]","{""77605979"":{""retired"":null,""Filename"":""1333_C_-22.9423022416223_-47.0998221971729.jpg""}}",77605979
428258323,cbarbosa,2484758,5694c8aa7bf0ce72fc1d,21693,fachadas,14.18,2022-07-21 12:57:03 UTC,,,"{""source"":""api"",""session"":""2756b9d73cffe8ea96abb1ed1c09f84a71279671192bc0711064e0bc3a33d7da"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-07-21T12:58:11.764Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-21T12:58:24.452Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T12:55:32.971Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77606028"":{""retired"":null,""Filename"":""1814_M_-22.9694689752101_-47.1306491909283.jpg""}}",77606028
